STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_VALUE,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MRT,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2006,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,1.95851004123688,A,Annual,Mauritania,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MUS,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2006,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,3.64839005470276,A,Annual,Mauritius,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MEX,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2006,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,4.4931697845459,A,Annual,Mexico,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDA,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2006,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,7.49899005889893,A,Annual,Moldova,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MOZ,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2006,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,3.7359299659729,A,Annual,Mozambique,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NAM,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2006,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,6.03171014785767,A,Annual,Namibia,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SWE,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2008,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,6.38263988494873,A,Annual,Sweden,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CHE,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2008,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,4.75725984573364,A,Annual,Switzerland,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SYR,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2008,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,4.59525012969971,A,Annual,Syrian Arab Republic,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TJK,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2008,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,3.45983004570007,A,Annual,Tajikistan,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TZA,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2008,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,4.18591022491455,A,Annual,Tanzania,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,THA,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2008,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,3.50850009918213,A,Annual,Thailand,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TLS,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2008,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,8.67014980316162,A,Annual,Timor-Leste,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TGO,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2008,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,2.38472008705139,A,Annual,Togo,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ABW,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2012,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,6.3472900390625,A,Annual,Aruba,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AUT,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2012,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,5.51611995697021,A,Annual,Austria,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AZE,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2012,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,2.06763005256653,A,Annual,Azerbaijan,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BHS,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2012,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,2.30391197238935,A,Annual,"Bahamas, The","Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BHR,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2012,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,2.54483008384705,A,Annual,Bahrain,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BGD,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2012,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,2.17549991607666,A,Annual,Bangladesh,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BRB,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2012,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,4.58823013305664,A,Annual,Barbados,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BLR,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2012,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,4.95964002609253,A,Annual,Belarus,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BEL,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2012,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,6.56626987457275,A,Annual,Belgium,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BLZ,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2012,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,5.47351989539787,A,Annual,Belize,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ISR,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2015,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,5.81091022491455,A,Annual,Israel,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ITA,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2015,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,4.05422019958496,A,Annual,Italy,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JAM,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2015,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,5.45522022247315,A,Annual,Jamaica,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JPN,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2015,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,3.31221008300781,A,Annual,Japan,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JOR,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2015,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,3.71272133351629,A,Annual,Jordan,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KAZ,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2015,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,2.7885799407959,A,Annual,Kazakhstan,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KEN,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2015,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,4.74350023269653,A,Annual,Kenya,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KIR,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2015,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,10.7683901960784,A,Annual,Kiribati,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KOR,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2015,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,4.45423984527588,A,Annual,"Korea, Rep.","Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IDN,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2005,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,2.87281990051269,A,Annual,Indonesia,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IRN,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2005,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,4.05650997161865,A,Annual,"Iran, Islamic Rep.","Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IRL,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2005,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,4.51898002624512,A,Annual,Ireland,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ISR,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2005,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,5.58064985275269,A,Annual,Israel,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ITA,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2005,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,4.22292995452881,A,Annual,Italy,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JAM,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2005,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,4.61641979217529,A,Annual,Jamaica,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JPN,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2005,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,3.31493997573852,A,Annual,Japan,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KAZ,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2005,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,2.26353001594544,A,Annual,Kazakhstan,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KEN,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2005,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,7.3356499671936,A,Annual,Kenya,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,THA,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2007,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,3.60314989089966,A,Annual,Thailand,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
